Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score
4548,0.0,1278.0,640.0,0.0,4.0,0.0,Wed Aug 12 18:23:59 +0000 2009,2311605883.0,"Tampa Bay, Florida",Cher #Resist45,27147.0,i hate jews,jews,thegoddesscher,Thu Sep 21 01:22:36 +0000 2017,@XGrabMyY @EdKrassen @IRdotnet @realDonaldTrump Jews Blacks Muslims LBGTQ-they attack all of us. Theyre a HATE grou… https://t.co/wv3QKVw37g,65114198.0,Hate speech,-0.8192
4551,2.0,651.0,586.0,0.0,2.0,0.0,Sat Aug 01 02:29:40 +0000 2015,8.942911746258739e+17,"Brooklyn, NY",Slay Brown,1590.0,i hate jews,jews,SlayRage,Wed Sep 20 23:20:56 +0000 2017,"@basicbishyt @lsarsour So am I. Does it mean I hate Jews?  
Foh.",3398154394.0,Hate speech,-0.5719
4552,1.0,2958.0,5001.0,2.0,0.0,0.0,Sun May 30 13:32:49 +0000 2010,,"Louisiana, USA",KK Garrett,16784.0,i hate jews,jews,SpazzyKK,Wed Sep 20 23:14:10 +0000 2017,10 Things I Hate About Jews #TakeAMovieToDC #SorryButSeemsTrue,149878643.0,Hate speech,-0.5719
4554,0.0,127.0,584.0,0.0,1.0,0.0,Fri Jul 29 02:07:11 +0000 2016,8.18277212348674e+17,"Baltimore, MD",FascistShitsGetHit,5488.0,i hate jews,jews,Dcembrrr,Wed Sep 20 22:19:08 +0000 2017,"@Alt_FedEmployee I fucking hate Ivanka, but gerim are Jews. They're not second class citizens. She's a Jew hallachically and always will be.",7.588463011737969e+17,Hate speech,-0.3604
4555,0.0,176.0,256.0,0.0,1.0,0.0,Thu Jul 23 19:44:27 +0000 2009,18643437.0,Texas,Sebastian Stones,21497.0,i hate jews,jews,Allout1,Wed Sep 20 20:56:41 +0000 2017,"@PrisonPlanet I follow a lot of nutballs on the left to see what's up, does that make me a racist against whites, and hate Jews?",59567212.0,Hate speech,-0.8271
4556,1.0,98.0,180.0,0.0,0.0,0.0,Wed May 17 22:55:19 +0000 2017,,United States,Moonman,4720.0,i hate jews,jews,moonman1778,Wed Sep 20 20:42:31 +0000 2017,"I don't fucking get it!!!! It's like they want white people to hate Jews, but they can't be white at the same time.… https://t.co/5h1gtW4mzi",8.649776617556255e+17,Hate speech,-0.3855
4559,2.0,84.0,163.0,0.0,1.0,0.0,Sat Apr 01 21:37:30 +0000 2017,17626317.0,"Toronto, Ontario",Ruth Mek,179.0,i hate jews,jews,Ruth_Mek,Wed Sep 20 19:14:56 +0000 2017,@chadfelixg I'm sorry if your privilege is blinding you...but 6 million jews died in WW2. Swastikas  were a sign of hate and discrimination.,8.482882344551465e+17,Hate speech,-0.7269
4565,6.0,889.0,544.0,0.0,1.0,4.0,Fri Jul 10 20:51:26 +0000 2009,19985444.0,"California, USA",Ramin Parsa,4884.0,i hate jews,jews,ramin_parsa,Wed Sep 20 14:38:27 +0000 2017,"@jihadwatchRS I'm a former Muslim.When I was a child, I was taught these junks to hate the Jews and Christians. Isl… https://t.co/PkniscHMUl",55660484.0,Hate speech,-0.5719
4566,0.0,607.0,88.0,0.0,0.0,0.0,Tue Jul 21 14:46:41 +0000 2009,,BRIDGEPORT,Aoe,72841.0,i hate jews,jews,Heartbreakdave,Wed Sep 20 14:35:49 +0000 2017,"Jews hate me , I'm always going ham .",58813426.0,Hate speech,-0.5719
4569,3.0,1233.0,2171.0,0.0,0.0,0.0,Fri Aug 26 02:48:23 +0000 2016,,"Manalapan, NJ",Jake Fradkin,33648.0,i hate jews,jews,jsftennis,Wed Sep 20 12:01:00 +0000 2017,"I'm an American Jew.  And it's clear you hold hate for me and my people. By that I mean both Jews, Israel, and Amer… https://t.co/Ykwe2gA6vL",7.69003529860182e+17,Hate speech,-0.2732
4571,0.0,657.0,1020.0,0.0,0.0,0.0,Thu Jul 10 14:38:20 +0000 2014,,"Michigan, USA",Viking Descendant,5601.0,i hate jews,jews,I_AM_PRO_USA,Wed Sep 20 06:23:33 +0000 2017,Keith Ellison Compares DACA Recipients to Jews - might these be the same Jews him and minister Farakan hate talk? https://t.co/qd0oxW8Wkt,2615621107.0,Hate speech,-0.5719
4572,1.0,301.0,655.0,0.0,1.0,0.0,Fri Jul 30 01:56:35 +0000 2010,20809407.0,New York,Tom Cairney,19328.0,i hate jews,jews,TomCairney,Wed Sep 20 05:33:49 +0000 2017,"@JohnnyMcNulty To be sure.  I get why cops hate BLM.  I'm puzzled why Jews would look at that movement and think ""They don't like me""",172579734.0,Hate speech,-0.6381
4573,0.0,17.0,303.0,1.0,0.0,0.0,Sat Aug 26 01:46:58 +0000 2017,,"Atlanta, GA",Timothy Leeb,126.0,i hate jews,jews,Tim10123348,Wed Sep 20 05:30:21 +0000 2017,https://t.co/Sg1aivgwBx He may hate Jews and fraudulently got some good people #fuckWeedMan,9.012596431497462e+17,Hate speech,-0.2023
4574,1.0,301.0,655.0,0.0,0.0,0.0,Fri Jul 30 01:56:35 +0000 2010,,New York,Tom Cairney,19328.0,i hate jews,jews,TomCairney,Wed Sep 20 05:23:10 +0000 2017,BLM hate Jews?  I missed this https://t.co/2B2PazVHFr,172579734.0,Hate speech,-0.7096
4575,0.0,1233.0,2171.0,0.0,1.0,0.0,Fri Aug 26 02:48:23 +0000 2016,399124668.0,"Manalapan, NJ",Jake Fradkin,33648.0,i hate jews,jews,jsftennis,Wed Sep 20 04:51:11 +0000 2017,@teachingoftruth I scrolled through your hate filled account. It's full of lies and hate against Israel and the Jews,7.69003529860182e+17,Hate speech,-0.8807
4576,0.0,814.0,999.0,0.0,1.0,0.0,Sun Nov 30 16:48:57 +0000 2008,17061263.0,A Van Down By The River,Synth Bagpipe Player,93883.0,i hate jews,jews,leboism,Wed Sep 20 03:32:45 +0000 2017,@netanyahu I'm only replying to you so it fucks up your ratio. American liberal Jews hate you. You will never be loved. You will die alone.,17757205.0,Hate speech,-0.9444
4577,0.0,269.0,628.0,0.0,4.0,0.0,Wed Aug 24 03:59:28 +0000 2011,100569539.0,LA,DFET1,7804.0,i hate jews,jews,Dandy7888,Wed Sep 20 02:36:11 +0000 2017,@Unknwnstuntman @petebeauregard1 @ShaunKing @stevenzgreat I thought nazis hate jews and jews hate nazis?  But someh… https://t.co/NoZ7yttskx,361027621.0,Hate speech,-0.8126
4578,0.0,3655.0,3376.0,0.0,2.0,0.0,Mon Sep 14 20:40:02 +0000 2009,7.968288983361331e+17,"Austin, TX",RedNationAlive,33686.0,i hate jews,jews,RedNationAlive,Wed Sep 20 01:51:41 +0000 2017,@_Annaa_Bee_ @AbbyMartin ANTIFA are idiots not supported by Israel I'm a Jew hate ANTIFA don't know any Jews in ANTIFA it's lib white &amp; POC,74257510.0,Hate speech,-0.687
4580,0.0,208.0,309.0,0.0,4.0,0.0,Thu Feb 18 09:21:36 +0000 2016,1529045546.0,"Tonganoxie, KS",Julia Seymour,5738.0,i hate jews,jews,JuliaSeymour7,Wed Sep 20 00:35:00 +0000 2017,"@Patriot_Beaver @EdKrassen @IRdotnet @realDonaldTrump I hate that they are filled with white fear . Fear of blacks,… https://t.co/hAd1WkZCxf",4924873087.0,Hate speech,-0.8779
4582,0.0,29.0,54.0,0.0,1.0,0.0,Fri Mar 11 15:23:10 +0000 2011,13850422.0,"Omaha, NE",Don Scotter,3508.0,i hate jews,jews,sdcoyote73,Tue Sep 19 22:38:29 +0000 2017,"@CNNPolitics But wait CNN, you've said Trump is a white supremacist.  That means he has to hate Jews &amp; Israel. I'm confused. Or is it you?",264231643.0,Hate speech,-0.6705
4585,0.0,213.0,398.0,0.0,2.0,0.0,Sat Jul 30 17:13:10 +0000 2016,8.188166294758687e+17,"Indiana, USA",Piet Dietzel,20931.0,i hate jews,jews,scubaslayer13,Tue Sep 19 19:21:31 +0000 2017,"@africanus_iv @bakedalaska No, in fact some conservative Jews are my allies, and hate Zionism as much as me. I love… https://t.co/cGIddOuo5T",7.59436688301056e+17,Hate speech,-0.7096
4586,0.0,1945.0,3178.0,0.0,1.0,0.0,Fri Aug 04 19:43:18 +0000 2017,8.935579802428252e+17,"Houston, TX",Felicia🇺🇸🇮🇱🇬🇧,8706.0,i hate jews,jews,Zio23Muzzie,Tue Sep 19 18:53:39 +0000 2017,"@BennyMacAlister What I will never understand is why would people hate me for that? If they didn't hate Jews, why d… https://t.co/3PAAWvQNLU",8.935579802428252e+17,Hate speech,-0.4215
4587,0.0,1945.0,3178.0,0.0,1.0,0.0,Fri Aug 04 19:43:18 +0000 2017,8.935579802428252e+17,"Houston, TX",Felicia🇺🇸🇮🇱🇬🇧,8706.0,i hate jews,jews,Zio23Muzzie,Tue Sep 19 18:51:57 +0000 2017,"@BennyMacAlister Jews not being enemies, I've gotten some hate. 

Also I learned about the true meaning of Zionism.… https://t.co/k6P1DNURVf",8.935579802428252e+17,Hate speech,-0.7184
4590,0.0,446.0,1247.0,0.0,4.0,0.0,Wed May 04 01:01:38 +0000 2016,18511475.0,United States,MickTheMagician,409.0,i hate jews,jews,MickMagician,Tue Sep 19 18:18:12 +0000 2017,@TalibKweli @ogIiIIy @blargg999mary @Dream_Chaser_Li Can i get uhh not all national socialists hate jews.,7.27664448303829e+17,Hate speech,-0.8053
4594,0.0,58.0,88.0,0.0,2.0,0.0,Fri Apr 10 03:15:42 +0000 2009,4035280701.0,"Senatobia, MS",Von3742,539.0,i hate jews,jews,yvonnemassey,Tue Sep 19 17:03:29 +0000 2017,@4cats412 @netanyahu All I know about is the people that hate Christians and Jews and would like nothing better tha… https://t.co/dNI90sY01Y,30146497.0,Hate speech,-0.5719
4595,0.0,390.0,265.0,0.0,1.0,0.0,Sat Aug 20 20:24:14 +0000 2011,240426992.0,Oklahoma city,PrenticeAlvin,15381.0,i hate jews,jews,PrenticeAlvin,Tue Sep 19 16:56:51 +0000 2017,@faith_heritage I know they're doing their best to destroy your country but why do you hate Jews? 😂,358972147.0,Hate speech,0.0
4600,0.0,5528.0,5385.0,0.0,4.0,0.0,Thu Sep 17 14:31:54 +0000 2015,7.022325753860014e+17,"North Carolina, USA",Paul,79932.0,i hate jews,jews,Easterndmondbk,Tue Sep 19 13:51:41 +0000 2017,"@wearewhiterose @Stacy_Turner @getongab @bluehand007 How can they be? They hate Jews,Catholics, homosexuals. blacks… https://t.co/9E6v90RuC1",3686488635.0,Hate speech,0.0
4604,0.0,256.0,91.0,0.0,2.0,0.0,Tue Nov 03 22:22:17 +0000 2009,505195252.0,"                   
California",TIM,75087.0,i hate jews,jews,TIM______,Tue Sep 19 04:13:27 +0000 2017,"@AccidentalZen @CarasikS BPanthers preached hate against all whites &amp; Jews, etc &amp; blew stuff up,we called that terr… https://t.co/mH2CyFeLD3",87298600.0,Hate speech,-0.4019
4605,0.0,30.0,78.0,0.0,1.0,0.0,Sun Oct 20 13:01:43 +0000 2013,24506246.0,Great Plains,Danny Anson,17574.0,i hate jews,jews,1Anson1,Tue Sep 19 03:44:18 +0000 2017,"@haaretzcom I did a little study and found out why Jews hate them too, Thier religous order of Adam predates the semite one.",1975019880.0,Hate speech,0.0
4609,1.0,236.0,225.0,3.0,0.0,0.0,Sat Mar 26 16:40:10 +0000 2016,,"Virginia, USA",OldAtlantic,8228.0,i hate jews,jews,RealOldAtlantic,Tue Sep 19 01:01:25 +0000 2017,"I was chosen by the #MITEconJews to be crucified, symbolizing the hate all Jews in econ have for all #WhiteGentiles. #StanleyFischer",7.137675091498066e+17,Hate speech,-0.8402
4613,10.0,2080.0,1611.0,0.0,0.0,0.0,Fri Mar 01 23:11:42 +0000 2013,,"Washington, DC",The Sassiest Semite,21819.0,i hate jews,jews,LittleMissLizz,Mon Sep 18 22:07:13 +0000 2017,The hottest cop I've ever seen is at Union Station Metro right now &amp; I'm mild to medium sure he doesn't hate Jews. Gainesville Hot Cop who?,1231936753.0,Hate speech,0.0
4614,109.0,43233.0,893.0,0.0,0.0,11.0,Tue Jan 20 03:20:21 +0000 2009,,Chasm City,neontaster,235836.0,i hate jews,jews,neontaster,Mon Sep 18 21:56:28 +0000 2017,"""I hate Jews""
""You're an anti-Semite""
""THERE YOU GO PULLING THAT CARD AGAIN. TYPICAL JEW SCUM.""

😏 https://t.co/H1eFl9eRrK",19217369.0,Hate speech,0.0
4615,0.0,2332.0,2405.0,0.0,1.0,0.0,Wed May 04 07:00:39 +0000 2016,16815644.0,"Hollywood, USA",Jeune👠,43633.0,i hate jews,jews,ExMrsSallah,Mon Sep 18 21:38:25 +0000 2017,@ABCPolitics Weird how hate crimes against Jews never make the press. I guess some hate is more hateful than others.,7.277547957008957e+17,Hate speech,-0.4215
4616,0.0,148.0,957.0,0.0,3.0,0.0,Sat Jul 30 21:37:27 +0000 2016,245907460.0,"Los Angeles, CA",Ross Raffin,1691.0,i hate jews,jews,RossRaffin,Mon Sep 18 18:59:04 +0000 2017,"@alcaste19 @RoseDandylion @petercoffin ""I hate Jews"" is a shitty opinion. But it doesn't make the jew-hater a fasci… https://t.co/4h4jEwZeN6",7.595031961506488e+17,Hate speech,-0.4767
4619,0.0,4.0,17.0,0.0,4.0,0.0,Mon Jun 26 11:33:39 +0000 2017,132339474.0,"Brooklyn, NY",Benny Levy,193.0,i hate jews,jews,BennyLevy8,Mon Sep 18 17:40:23 +0000 2017,@EdKrassen @IRdotnet @realDonaldTrump @netanyahu Religious jews don't hate him. That's the stupidest thing I've read all day,8.793016260786586e+17,Hate speech,-0.4019
4620,1.0,43.0,33.0,0.0,4.0,0.0,Wed Jun 17 02:01:25 +0000 2009,132339474.0,"California, USA",Jon Lewis,1953.0,i hate jews,jews,aklewis,Mon Sep 18 17:35:28 +0000 2017,@EdKrassen @IRdotnet @realDonaldTrump @netanyahu So Jews and Muslims hate him? Really Ed! I saw Muslim nations roll… https://t.co/aP0DucUoPj,47815249.0,Hate speech,-0.4019
4622,10.0,3823.0,4072.0,0.0,1.0,0.0,Thu Dec 03 01:08:03 +0000 2015,18320938.0,"New York, NY",Lucas Lynch,13571.0,i hate jews,jews,lucasjlynch,Mon Sep 18 03:25:32 +0000 2017,"@Deanofcomedy You're really comparing the Trump administration thus far to the massacre of 6 million Jews? 

I hate… https://t.co/KzmulXipBA",4356216616.0,Hate speech,0.0
4623,6.0,1144934.0,7244.0,0.0,1.0,0.0,Wed Dec 31 17:47:21 +0000 2008,,Brooklyn ALL DAY,Talib Kweli Greene,245674.0,i hate jews,jews,TalibKweli,Mon Sep 18 03:24:34 +0000 2017,Says the guy insisting I'm Jewish for no other reason than to have an excuse to hate Jews. @yuval_has_balls https://t.co/duKWs2w0DP,18511475.0,Hate speech,0.0
4624,0.0,670.0,1010.0,1.0,0.0,0.0,Mon Oct 19 23:26:18 +0000 2015,,"North Carolina, USA",(((Alex Leon 🇺🇸))),20142.0,i hate jews,jews,AlexLeonNC,Mon Sep 18 02:40:30 +0000 2017,Congrats on calling half the world's #Jews terrorists. I can't imagine being brainwashed to hate a group of people… https://t.co/VgWeQrWozg,3997957768.0,Hate speech,0.0
4628,0.0,65.0,433.0,0.0,1.0,0.0,Tue Jun 14 06:19:31 +0000 2016,86145717.0,"Spokane, WA",Jake the Wusky,176.0,i hate jews,jews,cuddlepup_jake,Mon Sep 18 01:16:40 +0000 2017,"@WBCSaysRepent i have a few questions for you. How can you hate Jews if Jesus was a Jew,and the bible says that Jews are God's people?",7.426023472480297e+17,Hate speech,0.0
4629,1.0,160.0,196.0,0.0,1.0,0.0,Tue Jan 26 11:28:58 +0000 2010,1087252640.0,"San Francisco, CA",Seriva Tigertail,8332.0,i hate jews,jews,SerivaTiger,Sun Sep 17 21:20:34 +0000 2017,"@maxine_red I mean I guess when they were marching and chanting ""Jews will not replace us"" they actually meant ""Eve… https://t.co/GyRoxNxC82",108579844.0,Hate speech,0.0
4630,0.0,238.0,646.0,0.0,0.0,0.0,Mon Aug 14 02:54:08 +0000 2017,,"Rapid City, SD",AndroSaxonUngludovic,3576.0,i hate jews,jews,DesertFoxMulder,Sun Sep 17 21:00:55 +0000 2017,"Nope. I don't want to ""move forward"" by standard of ppl who hate me (Jews). I want to move forward by standard of p… https://t.co/3ggqGRvn6V",8.969278927890514e+17,Hate speech,-0.29600000000000004
4634,0.0,7.0,91.0,0.0,2.0,0.0,Tue Aug 08 16:21:05 +0000 2017,16815644.0,"West Babylon, NY",George,658.0,i hate jews,jews,George29155125,Sun Sep 17 19:10:06 +0000 2017,"@ABCPolitics @ABC ABC, the I hate America station. # Jews against America",8.949566394172457e+17,Hate speech,-0.2263
4635,1.0,79.0,103.0,0.0,0.0,0.0,Thu Oct 29 19:08:36 +0000 2009,,"West Hills, CA",Lucifer,1358.0,i hate jews,jews,drinkingtechcom,Sun Sep 17 19:07:22 +0000 2017,"Ladies and gentlemen, please call out casual hate. I had all of the same views and values as another guy until he mentioned hating Jews.",86138838.0,Hate speech,0.0
4636,0.0,292.0,47.0,0.0,0.0,0.0,Sat May 20 04:35:45 +0000 2017,,"Texas, USA",Rebecca Mora,10386.0,i hate jews,jews,RebeccaMoraPs23,Sun Sep 17 18:56:14 +0000 2017,All the evil in US will be wiped out and sinners will be swept away with it. I speak of muslims and Jews inside US who hate US.,8.657881067918991e+17,Hate speech,0.0
4643,0.0,63.0,131.0,0.0,5.0,0.0,Fri May 28 22:02:13 +0000 2010,2768392892.0,"Gainesville, FL",Benjamin Steinberg,2253.0,i hate jews,jews,BJS_quire,Sun Sep 17 14:27:05 +0000 2017,"@Bayonethics @jbojennjenn @mitzi_bagwell28 @IheartAlby @dcexaminer Because you used my last name to call me a Jew,… https://t.co/xUS5nrN4Db",149277809.0,Hate speech,-0.4939
4645,1.0,101.0,95.0,0.0,2.0,0.0,Thu Jul 20 20:37:27 +0000 2017,7.112733433962783e+17,central n.y.,john thorpe,1549.0,i hate jews,jews,jmtham651,Sun Sep 17 09:58:20 +0000 2017,@JaydaBF @NeverTwain Get rid of this scum. I wonder if Muslims hate Jews more than homosexuals.,8.88135790060073e+17,Hate speech,0.0
4648,0.0,2419.0,2542.0,0.0,1.0,0.0,Mon Jan 28 15:52:47 +0000 2008,25073877.0,United States,Keith Wasserstrom,4301.0,i hate jews,jews,wasserstromk,Sun Sep 17 00:36:33 +0000 2017,@realDonaldTrump I hate to tell you that you have antisemites at your State Department; returning Jewish artifacts stolen from Jews to Iraq?,12789182.0,Hate speech,-0.29600000000000004
4649,0.0,1324.0,1223.0,0.0,3.0,0.0,Tue Jan 31 22:00:19 +0000 2017,8.26550703258792e+17,"California, USA",Diane,26049.0,i hate jews,jews,SoCalValleyGal,Sat Sep 16 23:22:03 +0000 2017,"@m4cgr3g0r @ItsJamesLori @bakedalaska I don't hate Jews, my dad fought the Nazis, shot 5 times. Many other people d… https://t.co/mreaJIjSOo",8.26550703258792e+17,Hate speech,0.0
4650,0.0,610.0,418.0,0.0,1.0,0.0,Thu Apr 30 15:30:17 +0000 2009,1616951270.0,"Kansas City, KS",𝔗𝔥𝔢𝔐𝔬𝔫𝔰𝔱𝔢𝔯,46780.0,i hate jews,jews,SumErgoMonstro,Sat Sep 16 21:23:58 +0000 2017,"@YeyoZa Usually Jews.  But a lot of countries hate US for the same reason they hate Jews, so I guess it's not really different.",36689123.0,Hate speech,0.0
4651,0.0,189.0,285.0,0.0,0.0,0.0,Sun Aug 25 01:52:15 +0000 2013,,"Tennessee, USA",Christy Watson,3520.0,i hate jews,jews,ClwGeek,Sat Sep 16 20:58:29 +0000 2017,I hate people who think that Jews in general are evil. Those of Jewish heritage that abandon God for evil are no longer Jews,1697907547.0,Hate speech,0.0
4654,3.0,1134.0,824.0,0.0,0.0,1.0,Wed Sep 12 22:37:42 +0000 2012,820460478.0,boston/rochester,wolf,50592.0,i hate jews,jews,SadMarchand,Sat Sep 16 19:06:58 +0000 2017,this is the only reason i can think of someone my age would hate jews so much like antisemism is so low key compared to racism,820460478.0,Hate speech,-0.555
4658,0.0,31.0,150.0,1.0,1.0,0.0,Wed Mar 23 14:56:26 +0000 2016,16948493.0,"Texas, USA",Senor Blanco,227.0,i hate jews,jews,SenorBlanco2,Sat Sep 16 16:03:16 +0000 2017,@tariqnasheed so you hate Jews now?? Wow this not good for me I am Jewish and Mexican.. sol on my part.. #tariqhatesjews,7.126542412281938e+17,Hate speech,-0.743
4662,2.0,3224.0,3307.0,0.0,2.0,1.0,Sun Oct 13 01:25:05 +0000 2013,33529092.0,"Pennsylvania, USA",Jim/AKAGolfPRO🏌️,28302.0,i hate jews,jews,jcompany49,Sat Sep 16 12:46:12 +0000 2017,@SandraTXAS @HersheSquirt War on Christians! These clowns Muslim! I suppose they hate Jews too!!,711906041.0,Hate speech,0.0
4663,0.0,510.0,761.0,0.0,2.0,0.0,Thu Sep 04 16:31:27 +0000 2014,7.512973446084403e+17,"Long Beach, CA",Coprophile Dungdee,39272.0,i hate jews,jews,BomptonBrotha88,Sat Sep 16 11:27:20 +0000 2017,@LincolnsMistake @occdissent whites and jews hold whites to a higher standard: I think no less nor higher of a whit… https://t.co/bL0tsIwC5P,2790069840.0,Hate speech,0.0
4664,1.0,30.0,166.0,1.0,2.0,0.0,Thu Jan 13 21:17:51 +0000 2011,50772918.0,michigan,Dono,596.0,i hate jews,jews,Dark_Dono,Sat Sep 16 10:38:53 +0000 2017,@ClayTravis @Mick_dagger I prefer a shapely mid section. Does that mean I hate Jews? #imshookith,237879885.0,Hate speech,-0.6597
4665,0.0,48.0,257.0,0.0,1.0,0.0,Sun Aug 13 21:05:43 +0000 2017,954124423.0,"Oceanside, CA",Sabrtruthtiger,815.0,i hate jews,jews,Sabrtuthtiger,Sat Sep 16 05:06:12 +0000 2017,@AmyMek Why do you hate Muslims so much? I love Jews. I love Christians. There is no place for your misplaced hate.,8.968402115812147e+17,Hate speech,0.0
4667,2.0,108.0,86.0,0.0,1.0,0.0,Fri Jul 21 21:49:03 +0000 2017,,Jupiter,Oris Ginger #RBGrind,601.0,i hate jews,jews,Oris_Ginger,Sat Sep 16 02:32:30 +0000 2017,What @vZiloh tweeted out was a joke. Im not a racist i dont hate Jews. Dont yell at me,8.885161934008689e+17,Hate speech,-0.6659
4668,0.0,24.0,137.0,0.0,1.0,0.0,Wed Dec 07 03:35:59 +0000 2016,2884771.0,"Seattle, WA",Eastmon,4184.0,i hate jews,jews,therealEastmon,Sat Sep 16 02:03:20 +0000 2017,@Newsweek I can never figure out. Do the Left-wingers like or hate Jews? Always seems to be changing.,8.063414599976673e+17,Hate speech,-0.6705
4670,0.0,96.0,218.0,0.0,3.0,0.0,Fri Oct 25 22:33:23 +0000 2013,7.029308523266089e+17,Ohio ,I hate maize & blue,5283.0,i hate jews,jews,maiden_rw,Fri Sep 15 23:57:42 +0000 2017,@JBM2068 @steph93065 @ChristiChat Jews are white. Sooo! But I don't know if this happened. Can't believe he would b… https://t.co/a6sSBoZbuP,2153374330.0,Hate speech,-0.1695
4671,0.0,441.0,215.0,0.0,1.0,0.0,Sun Jun 09 14:08:23 +0000 2013,8.615644229003305e+17,"North Druid Hills, GA",Lochlyn Rune,2290.0,i hate jews,jews,Wolfsangle13,Fri Sep 15 22:51:02 +0000 2017,"@InTheYear1611_ At the risk of angering my friends here, I must say in all honesty. SA has their own culture. They hate Jews. Always have.",1495700654.0,Hate speech,0.0
4672,0.0,432.0,218.0,0.0,0.0,0.0,Wed Jun 14 22:29:13 +0000 2017,,United States,shade web,7305.0,i hate jews,jews,fvcknab,Fri Sep 15 22:43:04 +0000 2017,Everyting you tink you know drop tat and believe tat I hate jews,8.751179534061691e+17,Hate speech,-0.7469
4676,2.0,90.0,115.0,0.0,2.0,0.0,Wed Dec 09 23:01:10 +0000 2015,4779809419.0,Sodom,☭ Nazbol SIEGEist ☭,382.0,i hate jews,jews,bigguyincharge,Fri Sep 15 20:44:53 +0000 2017,"@Alba_Rising @CCDITweets &gt;diversity_dude
I hate Jews so much.",4431401782.0,Hate speech,-0.1779
4677,0.0,758.0,1277.0,0.0,1.0,0.0,Tue Jan 29 02:11:20 +0000 2013,8.236770814226883e+17,"Euless, Texas",David M,46873.0,i hate jews,jews,67dfm,Fri Sep 15 20:12:47 +0000 2017,@siminuteman1776 I don't hate Muslims Mexicans Jews &amp; Us Gays. Sorry. I'm a proud ❄🇺🇸❄🇺🇸❄🇺🇸❄🇺🇸❄ https://t.co/6eB75IFtFz,1129784586.0,Hate speech,-0.1513
